datum,atc_category,sales_quantity,time_idx,day_of_week,month,day_of_year,week_of_year,is_weekend,month_sin,month_cos,sales_lag_1,sales_lag_7,rolling_mean_7,category_encoded,sales_class
2014-04-29,N02BE,30.3,117,1,4,119,18,0,0.8660254037844387,-0.4999999999999998,29.1,32.0,28.3,3,2
2014-04-29,N05B,6.0,117,1,4,119,18,0,0.8660254037844387,-0.4999999999999998,8.0,8.0,7.714285714285714,4,1
2014-04-29,N05C,1.0,117,1,4,119,18,0,0.8660254037844387,-0.4999999999999998,2.0,1.0,0.8571428571428571,5,0
2014-04-29,R03,5.0,117,1,4,119,18,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,2.2857142857142856,6,1
2014-04-29,R06,0.4,117,1,4,119,18,0,0.8660254037844387,-0.4999999999999998,2.0,1.0,2.0,7,0
2014-04-30,M01AB,4.34,118,2,4,120,18,0,0.8660254037844387,-0.4999999999999998,3.33,6.34,3.4785714285714286,0,1
2014-04-30,M01AE,2.68,118,2,4,120,18,0,0.8660254037844387,-0.4999999999999998,4.02,2.34,2.6399999999999997,1,1
2014-04-30,N02BA,7.0,118,2,4,120,18,0,0.8660254037844387,-0.4999999999999998,4.4,3.0,3.4285714285714284,2,2
2014-04-30,N02BE,43.1,118,2,4,120,18,0,0.8660254037844387,-0.4999999999999998,30.3,24.9,28.057142857142857,3,2
2014-04-30,N05B,11.0,118,2,4,120,18,0,0.8660254037844387,-0.4999999999999998,6.0,8.0,7.428571428571429,4,2
2014-04-30,N05C,0.0,118,2,4,120,18,0,0.8660254037844387,-0.4999999999999998,1.0,1.0,0.8571428571428571,5,0
2014-04-30,R03,7.0,118,2,4,120,18,0,0.8660254037844387,-0.4999999999999998,5.0,2.0,3.0,6,2
2014-04-30,R06,4.0,118,2,4,120,18,0,0.8660254037844387,-0.4999999999999998,0.4,1.0,1.9142857142857144,7,1
2014-05-01,M01AB,0.0,119,3,5,121,18,0,0.49999999999999994,-0.8660254037844387,4.34,2.0,3.1928571428571426,0,0
2014-05-01,M01AE,0.0,119,3,5,121,18,0,0.49999999999999994,-0.8660254037844387,2.68,2.0,2.6885714285714286,1,0
2014-05-01,N02BA,0.0,119,3,5,121,18,0,0.49999999999999994,-0.8660254037844387,7.0,1.1,4.0,2,0
2014-05-01,N02BE,0.0,119,3,5,121,18,0,0.49999999999999994,-0.8660254037844387,43.1,26.0,30.657142857142855,3,0
2014-05-01,N05B,0.0,119,3,5,121,18,0,0.49999999999999994,-0.8660254037844387,11.0,6.0,7.857142857142857,4,0
2014-05-01,N05C,0.0,119,3,5,121,18,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.7142857142857143,5,0
2014-05-01,R03,0.0,119,3,5,121,18,0,0.49999999999999994,-0.8660254037844387,7.0,6.0,3.7142857142857144,6,0
2014-05-01,R06,0.0,119,3,5,121,18,0,0.49999999999999994,-0.8660254037844387,4.0,2.0,2.3428571428571425,7,0
2014-05-02,M01AB,7.34,120,4,5,122,18,0,0.49999999999999994,-0.8660254037844387,0.0,3.0,2.9071428571428575,0,2
2014-05-02,M01AE,7.34,120,4,5,122,18,0,0.49999999999999994,-0.8660254037844387,0.0,2.02,2.402857142857143,1,2
2014-05-02,N02BA,6.3,120,4,5,122,18,0,0.49999999999999994,-0.8660254037844387,0.0,5.0,3.8428571428571425,2,2
2014-05-02,N02BE,39.5,120,4,5,122,18,0,0.49999999999999994,-0.8660254037844387,0.0,24.9,26.942857142857143,3,2
2014-05-02,N05B,16.0,120,4,5,122,18,0,0.49999999999999994,-0.8660254037844387,0.0,10.0,7.0,4,2
2014-05-02,N05C,1.0,120,4,5,122,18,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.7142857142857143,5,0
2014-05-02,R03,12.0,120,4,5,122,18,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,2.857142857142857,6,2
2014-05-02,R06,2.0,120,4,5,122,18,0,0.49999999999999994,-0.8660254037844387,0.0,3.0,2.0571428571428574,7,0
2014-05-03,M01AB,4.0,121,5,5,123,18,1,0.49999999999999994,-0.8660254037844387,7.34,4.34,3.527142857142857,0,1
2014-05-03,M01AE,5.34,121,5,5,123,18,1,0.49999999999999994,-0.8660254037844387,7.34,2.67,3.162857142857143,1,1
2014-05-03,N02BA,2.0,121,5,5,123,18,1,0.49999999999999994,-0.8660254037844387,6.3,5.5,4.0285714285714285,2,0
2014-05-03,N02BE,14.6,121,5,5,123,18,1,0.49999999999999994,-0.8660254037844387,39.5,35.0,29.02857142857143,3,2
2014-05-03,N05B,5.0,121,5,5,123,18,1,0.49999999999999994,-0.8660254037844387,16.0,12.0,7.857142857142857,4,1
2014-05-03,N05C,2.0,121,5,5,123,18,1,0.49999999999999994,-0.8660254037844387,1.0,1.0,0.7142857142857143,5,0
2014-05-03,R03,0.0,121,5,5,123,18,1,0.49999999999999994,-0.8660254037844387,12.0,6.0,4.428571428571429,6,0
2014-05-03,R06,2.5,121,5,5,123,18,1,0.49999999999999994,-0.8660254037844387,2.0,4.0,1.9142857142857144,7,1
2014-05-04,M01AB,1.67,122,6,5,124,18,1,0.49999999999999994,-0.8660254037844387,4.0,4.0,3.4785714285714286,0,0
2014-05-04,M01AE,4.69,122,6,5,124,18,1,0.49999999999999994,-0.8660254037844387,5.34,2.34,3.5442857142857136,1,1
2014-05-04,N02BA,1.2,122,6,5,124,18,1,0.49999999999999994,-0.8660254037844387,2.0,2.0,3.5285714285714285,2,0
2014-05-04,N02BE,20.0,122,6,5,124,18,1,0.49999999999999994,-0.8660254037844387,14.6,26.2,26.11428571428571,3,2
2014-05-04,N05B,3.0,122,6,5,124,18,1,0.49999999999999994,-0.8660254037844387,5.0,2.0,6.857142857142857,4,1
2014-05-04,N05C,0.0,122,6,5,124,18,1,0.49999999999999994,-0.8660254037844387,2.0,0.0,0.8571428571428571,5,0
2014-05-04,R03,0.0,122,6,5,124,18,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,3.5714285714285716,6,0
2014-05-04,R06,3.0,122,6,5,124,18,1,0.49999999999999994,-0.8660254037844387,2.5,1.0,1.7,7,1
2014-05-05,M01AB,3.0,123,0,5,125,19,0,0.49999999999999994,-0.8660254037844387,1.67,1.34,3.1457142857142864,0,1
2014-05-05,M01AE,5.785,123,0,5,125,19,0,0.49999999999999994,-0.8660254037844387,4.69,3.09,3.8799999999999994,1,1
2014-05-05,N02BA,5.0,123,0,5,125,19,0,0.49999999999999994,-0.8660254037844387,1.2,3.0,3.414285714285714,2,1
2014-05-05,N02BE,20.0,123,0,5,125,19,0,0.49999999999999994,-0.8660254037844387,20.0,29.1,25.228571428571428,3,2
2014-05-05,N05B,7.0,123,0,5,125,19,0,0.49999999999999994,-0.8660254037844387,3.0,8.0,7.0,4,2
2014-05-05,N05C,0.0,123,0,5,125,19,0,0.49999999999999994,-0.8660254037844387,0.0,2.0,0.8571428571428571,5,0
2014-05-05,R03,3.0,123,0,5,125,19,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,3.4285714285714284,6,1
2014-05-05,R06,4.0,123,0,5,125,19,0,0.49999999999999994,-0.8660254037844387,3.0,2.0,1.9857142857142858,7,1
2014-05-06,M01AB,7.34,124,1,5,126,19,0,0.49999999999999994,-0.8660254037844387,3.0,3.33,3.382857142857143,0,2
2014-05-06,M01AE,4.36,124,1,5,126,19,0,0.49999999999999994,-0.8660254037844387,5.785,4.02,4.265,1,1
2014-05-06,N02BA,4.0,124,1,5,126,19,0,0.49999999999999994,-0.8660254037844387,5.0,4.4,3.6999999999999997,2,1
2014-05-06,N02BE,22.0,124,1,5,126,19,0,0.49999999999999994,-0.8660254037844387,20.0,30.3,23.928571428571427,3,2
2014-05-06,N05B,10.0,124,1,5,126,19,0,0.49999999999999994,-0.8660254037844387,7.0,6.0,6.857142857142857,4,2
2014-05-06,N05C,2.0,124,1,5,126,19,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.5714285714285714,5,0
2014-05-06,R03,6.0,124,1,5,126,19,0,0.49999999999999994,-0.8660254037844387,3.0,5.0,3.857142857142857,6,1
2014-05-06,R06,5.0,124,1,5,126,19,0,0.49999999999999994,-0.8660254037844387,4.0,0.4,2.2714285714285714,7,1
2014-05-07,M01AB,3.33,125,2,5,127,19,0,0.49999999999999994,-0.8660254037844387,7.34,4.34,3.9557142857142855,0,1
2014-05-07,M01AE,6.32,125,2,5,127,19,0,0.49999999999999994,-0.8660254037844387,4.36,2.68,4.313571428571429,1,2
2014-05-07,N02BA,3.0,125,2,5,127,19,0,0.49999999999999994,-0.8660254037844387,4.0,7.0,3.642857142857143,2,1
2014-05-07,N02BE,16.8,125,2,5,127,19,0,0.49999999999999994,-0.8660254037844387,22.0,43.1,22.74285714285714,3,2
2014-05-07,N05B,8.0,125,2,5,127,19,0,0.49999999999999994,-0.8660254037844387,10.0,11.0,7.428571428571429,4,2
2014-05-07,N05C,1.0,125,2,5,127,19,0,0.49999999999999994,-0.8660254037844387,2.0,0.0,0.7142857142857143,5,0
2014-05-07,R03,3.0,125,2,5,127,19,0,0.49999999999999994,-0.8660254037844387,6.0,7.0,4.0,6,1
2014-05-07,R06,11.0,125,2,5,127,19,0,0.49999999999999994,-0.8660254037844387,5.0,4.0,2.9285714285714284,7,2
2014-05-08,M01AB,2.0,126,3,5,128,19,0,0.49999999999999994,-0.8660254037844387,3.33,0.0,3.8114285714285714,0,0
2014-05-08,M01AE,2.34,126,3,5,128,19,0,0.49999999999999994,-0.8660254037844387,6.32,0.0,4.833571428571429,1,1
2014-05-08,N02BA,3.4,126,3,5,128,19,0,0.49999999999999994,-0.8660254037844387,3.0,0.0,3.0714285714285716,2,1
2014-05-08,N02BE,20.4,126,3,5,128,19,0,0.49999999999999994,-0.8660254037844387,16.8,0.0,18.985714285714288,3,2
2014-05-08,N05B,10.0,126,3,5,128,19,0,0.49999999999999994,-0.8660254037844387,8.0,0.0,7.0,4,2
2014-05-08,N05C,3.0,126,3,5,128,19,0,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.8571428571428571,5,1
2014-05-08,R03,0.0,126,3,5,128,19,0,0.49999999999999994,-0.8660254037844387,3.0,0.0,3.4285714285714284,6,0
2014-05-08,R06,5.0,126,3,5,128,19,0,0.49999999999999994,-0.8660254037844387,11.0,0.0,3.9285714285714284,7,1
2014-05-09,M01AB,2.0,127,4,5,129,19,0,0.49999999999999994,-0.8660254037844387,2.0,7.34,4.097142857142857,0,0
2014-05-09,M01AE,5.0,127,4,5,129,19,0,0.49999999999999994,-0.8660254037844387,2.34,7.34,5.167857142857143,1,1
2014-05-09,N02BA,4.2,127,4,5,129,19,0,0.49999999999999994,-0.8660254037844387,3.4,6.3,3.5571428571428574,2,1
2014-05-09,N02BE,16.0,127,4,5,129,19,0,0.49999999999999994,-0.8660254037844387,20.4,39.5,21.900000000000002,3,2
2014-05-09,N05B,12.0,127,4,5,129,19,0,0.49999999999999994,-0.8660254037844387,10.0,16.0,8.428571428571429,4,2
2014-05-09,N05C,2.0,127,4,5,129,19,0,0.49999999999999994,-0.8660254037844387,3.0,1.0,1.2857142857142858,5,0
2014-05-09,R03,1.0,127,4,5,129,19,0,0.49999999999999994,-0.8660254037844387,0.0,12.0,3.4285714285714284,6,0
2014-05-09,R06,2.0,127,4,5,129,19,0,0.49999999999999994,-0.8660254037844387,5.0,2.0,4.642857142857143,7,0
2014-05-10,M01AB,5.0,128,5,5,130,19,1,0.49999999999999994,-0.8660254037844387,2.0,4.0,3.334285714285714,0,1
2014-05-10,M01AE,6.0,128,5,5,130,19,1,0.49999999999999994,-0.8660254037844387,5.0,5.34,4.833571428571429,1,1
2014-05-10,N02BA,9.0,128,5,5,130,19,1,0.49999999999999994,-0.8660254037844387,4.2,2.0,3.257142857142857,2,2
2014-05-10,N02BE,39.4,128,5,5,130,19,1,0.49999999999999994,-0.8660254037844387,16.0,14.6,18.542857142857144,3,2
2014-05-10,N05B,15.0,128,5,5,130,19,1,0.49999999999999994,-0.8660254037844387,12.0,5.0,7.857142857142857,4,2
2014-05-10,N05C,3.0,128,5,5,130,19,1,0.49999999999999994,-0.8660254037844387,2.0,2.0,1.4285714285714286,5,1
2014-05-10,R03,1.0,128,5,5,130,19,1,0.49999999999999994,-0.8660254037844387,1.0,0.0,1.8571428571428572,6,0
2014-05-10,R06,5.0,128,5,5,130,19,1,0.49999999999999994,-0.8660254037844387,2.0,2.5,4.642857142857143,7,1
2014-05-11,M01AB,2.0,129,6,5,131,19,1,0.49999999999999994,-0.8660254037844387,5.0,1.67,3.4771428571428573,0,0
2014-05-11,M01AE,2.68,129,6,5,131,19,1,0.49999999999999994,-0.8660254037844387,6.0,4.69,4.9278571428571425,1,1
2014-05-11,N02BA,1.0,129,6,5,131,19,1,0.49999999999999994,-0.8660254037844387,9.0,1.2,4.257142857142857,2,0
2014-05-11,N02BE,17.0,129,6,5,131,19,1,0.49999999999999994,-0.8660254037844387,39.4,20.0,22.08571428571429,3,2
2014-05-11,N05B,7.0,129,6,5,131,19,1,0.49999999999999994,-0.8660254037844387,15.0,3.0,9.285714285714286,4,2
2014-05-11,N05C,0.0,129,6,5,131,19,1,0.49999999999999994,-0.8660254037844387,3.0,0.0,1.5714285714285714,5,0
2014-05-11,R03,1.0,129,6,5,131,19,1,0.49999999999999994,-0.8660254037844387,1.0,0.0,2.0,6,0
2014-05-11,R06,4.0,129,6,5,131,19,1,0.49999999999999994,-0.8660254037844387,5.0,3.0,5.0,7,1
2014-05-12,M01AB,4.34,130,0,5,132,20,0,0.49999999999999994,-0.8660254037844387,2.0,3.0,3.5242857142857145,0,1
2014-05-12,M01AE,3.34,130,0,5,132,20,0,0.49999999999999994,-0.8660254037844387,2.68,5.785,4.640714285714286,1,1
2014-05-12,N02BA,9.0,130,0,5,132,20,0,0.49999999999999994,-0.8660254037844387,1.0,5.0,4.228571428571429,2,2
2014-05-12,N02BE,12.0,130,0,5,132,20,0,0.49999999999999994,-0.8660254037844387,17.0,20.0,21.657142857142862,3,2
2014-05-12,N05B,8.0,130,0,5,132,20,0,0.49999999999999994,-0.8660254037844387,7.0,7.0,9.857142857142858,4,2
2014-05-12,N05C,0.0,130,0,5,132,20,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.5714285714285714,5,0
2014-05-12,R03,5.0,130,0,5,132,20,0,0.49999999999999994,-0.8660254037844387,1.0,3.0,2.142857142857143,6,1
2014-05-12,R06,2.0,130,0,5,132,20,0,0.49999999999999994,-0.8660254037844387,4.0,4.0,5.142857142857143,7,0
2014-05-13,M01AB,3.68,131,1,5,133,20,0,0.49999999999999994,-0.8660254037844387,4.34,7.34,3.7157142857142857,0,1
2014-05-13,M01AE,0.34,131,1,5,133,20,0,0.49999999999999994,-0.8660254037844387,3.34,4.36,4.291428571428572,1,0
2014-05-13,N02BA,6.2,131,1,5,133,20,0,0.49999999999999994,-0.8660254037844387,9.0,4.0,4.8,2,2
2014-05-13,N02BE,32.0,131,1,5,133,20,0,0.49999999999999994,-0.8660254037844387,12.0,22.0,20.514285714285716,3,2
2014-05-13,N05B,7.0,131,1,5,133,20,0,0.49999999999999994,-0.8660254037844387,8.0,10.0,10.0,4,2
2014-05-13,N05C,0.0,131,1,5,133,20,0,0.49999999999999994,-0.8660254037844387,0.0,2.0,1.5714285714285714,5,0
2014-05-13,R03,25.0,131,1,5,133,20,0,0.49999999999999994,-0.8660254037844387,5.0,6.0,2.4285714285714284,6,2
2014-05-13,R06,7.5,131,1,5,133,20,0,0.49999999999999994,-0.8660254037844387,2.0,5.0,4.857142857142857,7,2
2014-05-14,M01AB,1.0,132,2,5,134,20,0,0.49999999999999994,-0.8660254037844387,3.68,3.33,3.192857142857143,0,0
2014-05-14,M01AE,4.02,132,2,5,134,20,0,0.49999999999999994,-0.8660254037844387,0.34,6.32,3.717142857142857,1,1
2014-05-14,N02BA,6.0,132,2,5,134,20,0,0.49999999999999994,-0.8660254037844387,6.2,3.0,5.114285714285715,2,1
2014-05-14,N02BE,24.3,132,2,5,134,20,0,0.49999999999999994,-0.8660254037844387,32.0,16.8,21.942857142857147,3,2
2014-05-14,N05B,4.0,132,2,5,134,20,0,0.49999999999999994,-0.8660254037844387,7.0,8.0,9.571428571428571,4,1
2014-05-14,N05C,0.0,132,2,5,134,20,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.2857142857142858,5,0
2014-05-14,R03,0.0,132,2,5,134,20,0,0.49999999999999994,-0.8660254037844387,25.0,3.0,5.142857142857143,6,0
2014-05-14,R06,3.0,132,2,5,134,20,0,0.49999999999999994,-0.8660254037844387,7.5,11.0,5.214285714285714,7,1
2014-05-15,M01AB,2.34,133,3,5,135,20,0,0.49999999999999994,-0.8660254037844387,1.0,2.0,2.86,0,1
2014-05-15,M01AE,2.02,133,3,5,135,20,0,0.49999999999999994,-0.8660254037844387,4.02,2.34,3.388571428571429,1,0
2014-05-15,N02BA,3.0,133,3,5,135,20,0,0.49999999999999994,-0.8660254037844387,6.0,3.4,5.542857142857144,2,1
2014-05-15,N02BE,19.3,133,3,5,135,20,0,0.49999999999999994,-0.8660254037844387,24.3,20.4,23.014285714285712,3,2
2014-05-15,N05B,7.0,133,3,5,135,20,0,0.49999999999999994,-0.8660254037844387,4.0,10.0,9.0,4,2
2014-05-15,N05C,0.0,133,3,5,135,20,0,0.49999999999999994,-0.8660254037844387,0.0,3.0,1.1428571428571428,5,0
2014-05-15,R03,1.0,133,3,5,135,20,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,4.714285714285714,6,0
2014-05-15,R06,2.0,133,3,5,135,20,0,0.49999999999999994,-0.8660254037844387,3.0,5.0,4.071428571428571,7,0
2014-05-16,M01AB,5.34,134,4,5,136,20,0,0.49999999999999994,-0.8660254037844387,2.34,2.0,2.9085714285714284,0,1
2014-05-16,M01AE,7.0,134,4,5,136,20,0,0.49999999999999994,-0.8660254037844387,2.02,5.0,3.342857142857143,1,2
2014-05-16,N02BA,3.0,134,4,5,136,20,0,0.49999999999999994,-0.8660254037844387,3.0,4.2,5.485714285714287,2,1
2014-05-16,N02BE,22.0,134,4,5,136,20,0,0.49999999999999994,-0.8660254037844387,19.3,16.0,22.857142857142858,3,2
2014-05-16,N05B,10.0,134,4,5,136,20,0,0.49999999999999994,-0.8660254037844387,7.0,12.0,8.571428571428571,4,2
2014-05-16,N05C,1.0,134,4,5,136,20,0,0.49999999999999994,-0.8660254037844387,0.0,2.0,0.7142857142857143,5,0
2014-05-16,R03,11.0,134,4,5,136,20,0,0.49999999999999994,-0.8660254037844387,1.0,1.0,4.857142857142857,6,2
2014-05-16,R06,1.0,134,4,5,136,20,0,0.49999999999999994,-0.8660254037844387,2.0,2.0,3.642857142857143,7,0
2014-05-17,M01AB,2.34,135,5,5,137,20,1,0.49999999999999994,-0.8660254037844387,5.34,5.0,3.3857142857142857,0,1
2014-05-17,M01AE,7.68,135,5,5,137,20,1,0.49999999999999994,-0.8660254037844387,7.0,6.0,3.6285714285714286,1,2
2014-05-17,N02BA,3.0,135,5,5,137,20,1,0.49999999999999994,-0.8660254037844387,3.0,9.0,5.314285714285715,2,1
2014-05-17,N02BE,35.0,135,5,5,137,20,1,0.49999999999999994,-0.8660254037844387,22.0,39.4,23.714285714285715,3,2
2014-05-17,N05B,14.0,135,5,5,137,20,1,0.49999999999999994,-0.8660254037844387,10.0,15.0,8.285714285714286,4,2
2014-05-17,N05C,1.0,135,5,5,137,20,1,0.49999999999999994,-0.8660254037844387,1.0,3.0,0.5714285714285714,5,0
2014-05-17,R03,0.0,135,5,5,137,20,1,0.49999999999999994,-0.8660254037844387,11.0,1.0,6.285714285714286,6,0
2014-05-17,R06,2.0,135,5,5,137,20,1,0.49999999999999994,-0.8660254037844387,1.0,5.0,3.5,7,0
2014-05-18,M01AB,3.34,136,6,5,138,20,1,0.49999999999999994,-0.8660254037844387,2.34,2.0,3.005714285714286,0,1
2014-05-18,M01AE,2.0,136,6,5,138,20,1,0.49999999999999994,-0.8660254037844387,7.68,2.68,3.8685714285714283,1,0
2014-05-18,N02BA,5.0,136,6,5,138,20,1,0.49999999999999994,-0.8660254037844387,3.0,1.0,4.457142857142857,2,1
2014-05-18,N02BE,9.4,136,6,5,138,20,1,0.49999999999999994,-0.8660254037844387,35.0,17.0,23.085714285714285,3,2
2014-05-18,N05B,6.0,136,6,5,138,20,1,0.49999999999999994,-0.8660254037844387,14.0,7.0,8.142857142857142,4,1
2014-05-18,N05C,0.0,136,6,5,138,20,1,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.2857142857142857,5,0
2014-05-18,R03,0.0,136,6,5,138,20,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,6.142857142857143,6,0
2014-05-18,R06,1.0,136,6,5,138,20,1,0.49999999999999994,-0.8660254037844387,2.0,4.0,3.0714285714285716,7,0
2014-05-19,M01AB,8.34,137,0,5,139,21,0,0.49999999999999994,-0.8660254037844387,3.34,4.34,3.197142857142857,0,2
2014-05-19,M01AE,3.84,137,0,5,139,21,0,0.49999999999999994,-0.8660254037844387,2.0,3.34,3.7714285714285714,1,1
2014-05-19,N02BA,6.1,137,0,5,139,21,0,0.49999999999999994,-0.8660254037844387,5.0,9.0,5.028571428571429,2,2
2014-05-19,N02BE,12.8,137,0,5,139,21,0,0.49999999999999994,-0.8660254037844387,9.4,12.0,22.0,3,2
2014-05-19,N05B,5.0,137,0,5,139,21,0,0.49999999999999994,-0.8660254037844387,6.0,8.0,8.0,4,1
2014-05-19,N05C,0.0,137,0,5,139,21,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.2857142857142857,5,0
2014-05-19,R03,3.0,137,0,5,139,21,0,0.49999999999999994,-0.8660254037844387,0.0,5.0,6.0,6,1
2014-05-19,R06,9.0,137,0,5,139,21,0,0.49999999999999994,-0.8660254037844387,1.0,2.0,2.642857142857143,7,2
2014-05-20,M01AB,1.0,138,1,5,140,21,0,0.49999999999999994,-0.8660254037844387,8.34,3.68,3.7685714285714282,0,0
2014-05-20,M01AE,2.375,138,1,5,140,21,0,0.49999999999999994,-0.8660254037844387,3.84,0.34,3.8428571428571425,1,1
2014-05-20,N02BA,7.0,138,1,5,140,21,0,0.49999999999999994,-0.8660254037844387,6.1,6.2,4.614285714285714,2,2
2014-05-20,N02BE,27.0,138,1,5,140,21,0,0.49999999999999994,-0.8660254037844387,12.8,32.0,22.114285714285717,3,2
2014-05-20,N05B,10.0,138,1,5,140,21,0,0.49999999999999994,-0.8660254037844387,5.0,7.0,7.571428571428571,4,2
2014-05-20,N05C,1.0,138,1,5,140,21,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.2857142857142857,5,0
2014-05-20,R03,0.0,138,1,5,140,21,0,0.49999999999999994,-0.8660254037844387,3.0,25.0,5.714285714285714,6,0
2014-05-20,R06,3.6,138,1,5,140,21,0,0.49999999999999994,-0.8660254037844387,9.0,7.5,3.642857142857143,7,1
2014-05-21,M01AB,2.0,139,2,5,141,21,0,0.49999999999999994,-0.8660254037844387,1.0,1.0,3.3857142857142857,0,0
2014-05-21,M01AE,4.68,139,2,5,141,21,0,0.49999999999999994,-0.8660254037844387,2.375,4.02,4.133571428571428,1,1
2014-05-21,N02BA,9.5,139,2,5,141,21,0,0.49999999999999994,-0.8660254037844387,7.0,6.0,4.728571428571429,2,2
2014-05-21,N02BE,15.4,139,2,5,141,21,0,0.49999999999999994,-0.8660254037844387,27.0,24.3,21.400000000000002,3,2
2014-05-21,N05B,6.0,139,2,5,141,21,0,0.49999999999999994,-0.8660254037844387,10.0,4.0,8.0,4,1
2014-05-21,N05C,1.0,139,2,5,141,21,0,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.42857142857142855,5,0
2014-05-21,R03,0.0,139,2,5,141,21,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,2.142857142857143,6,0
2014-05-21,R06,3.0,139,2,5,141,21,0,0.49999999999999994,-0.8660254037844387,3.6,3.0,3.085714285714286,7,1
2014-05-22,M01AB,3.68,140,3,5,142,21,0,0.49999999999999994,-0.8660254037844387,2.0,2.34,3.5285714285714285,0,1
2014-05-22,M01AE,1.33,140,3,5,142,21,0,0.49999999999999994,-0.8660254037844387,4.68,2.02,4.227857142857142,1,0
2014-05-22,N02BA,1.2,140,3,5,142,21,0,0.49999999999999994,-0.8660254037844387,9.5,3.0,5.228571428571429,2,0
2014-05-22,N02BE,8.0,140,3,5,142,21,0,0.49999999999999994,-0.8660254037844387,15.4,19.3,20.12857142857143,3,2
2014-05-22,N05B,8.0,140,3,5,142,21,0,0.49999999999999994,-0.8660254037844387,6.0,7.0,8.285714285714286,4,2
2014-05-22,N05C,0.0,140,3,5,142,21,0,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.5714285714285714,5,0
2014-05-22,R03,2.0,140,3,5,142,21,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,2.142857142857143,6,0
2014-05-22,R06,4.0,140,3,5,142,21,0,0.49999999999999994,-0.8660254037844387,3.0,2.0,3.085714285714286,7,1
2014-05-23,M01AB,5.0,141,4,5,143,21,0,0.49999999999999994,-0.8660254037844387,3.68,5.34,3.7199999999999998,0,1
2014-05-23,M01AE,2.34,141,4,5,143,21,0,0.49999999999999994,-0.8660254037844387,1.33,7.0,4.1292857142857144,1,1
2014-05-23,N02BA,3.9,141,4,5,143,21,0,0.49999999999999994,-0.8660254037844387,1.2,3.0,4.971428571428572,2,1
2014-05-23,N02BE,17.5,141,4,5,143,21,0,0.49999999999999994,-0.8660254037844387,8.0,22.0,18.514285714285712,3,2
2014-05-23,N05B,8.0,141,4,5,143,21,0,0.49999999999999994,-0.8660254037844387,8.0,10.0,8.428571428571429,4,2
2014-05-23,N05C,2.0,141,4,5,143,21,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.5714285714285714,5,0
2014-05-23,R03,10.0,141,4,5,143,21,0,0.49999999999999994,-0.8660254037844387,2.0,11.0,2.2857142857142856,6,2
2014-05-23,R06,7.0,141,4,5,143,21,0,0.49999999999999994,-0.8660254037844387,4.0,1.0,3.3714285714285714,7,2
2014-05-24,M01AB,3.0,142,5,5,144,21,1,0.49999999999999994,-0.8660254037844387,5.0,2.34,3.6714285714285713,0,1
2014-05-24,M01AE,4.713,142,5,5,144,21,1,0.49999999999999994,-0.8660254037844387,2.34,7.68,3.463571428571428,1,1
2014-05-24,N02BA,5.0,142,5,5,144,21,1,0.49999999999999994,-0.8660254037844387,3.9,3.0,5.1000000000000005,2,1
2014-05-24,N02BE,28.0,142,5,5,144,21,1,0.49999999999999994,-0.8660254037844387,17.5,35.0,17.87142857142857,3,2
2014-05-24,N05B,11.0,142,5,5,144,21,1,0.49999999999999994,-0.8660254037844387,8.0,14.0,8.142857142857142,4,2
2014-05-24,N05C,1.0,142,5,5,144,21,1,0.49999999999999994,-0.8660254037844387,2.0,1.0,0.7142857142857143,5,0
2014-05-24,R03,0.0,142,5,5,144,21,1,0.49999999999999994,-0.8660254037844387,10.0,0.0,2.142857142857143,6,0
2014-05-24,R06,9.0,142,5,5,144,21,1,0.49999999999999994,-0.8660254037844387,7.0,2.0,4.228571428571429,7,2
2014-05-25,M01AB,2.0,143,6,5,145,21,1,0.49999999999999994,-0.8660254037844387,3.0,3.34,3.7657142857142856,0,0
2014-05-25,M01AE,3.0,143,6,5,145,21,1,0.49999999999999994,-0.8660254037844387,4.713,2.0,3.0397142857142856,1,1
2014-05-25,N02BA,1.0,143,6,5,145,21,1,0.49999999999999994,-0.8660254037844387,5.0,5.0,5.385714285714286,2,0
2014-05-25,N02BE,7.0,143,6,5,145,21,1,0.49999999999999994,-0.8660254037844387,28.0,9.4,16.87142857142857,3,2
